Argument,ID,Result name,Data type,L/H,Unit,Name,Multiplier,Divisor,Offset (additive),Label,Description (German),Description (English)
FBC_qDvtCylPhys_01_2,0x14B6,STAT_FBC_qDvtCylPhys2_WERT,unsigned int,-,mg/hub,-,0.003052,-,-100,FBC_qDvtCylPhys_01_2,I-Anteil der aktuellen zylinderindividuellen Korrekturmenge für Zylinder 3 (in geometrischer Reihenfolge),I-share of the current cylinder-specific correction quantity for cylinder 3 (in geometric order)
FBC_qDvtCylPhys_01_3,0x14B7,STAT_FBC_qDvtCylPhys3_WERT,unsigned int,-,mg/hub,-,0.003052,-,-100,FBC_qDvtCylPhys_01_3,I-Anteil der aktuellen zylinderindividuellen Korrekturmenge für Zylinder 4 (in geometrischer Reihenfolge),I-share of the current cylinder-specific correction quantity for cylinder 4 (in geometric order)
FBC_qDvtCylPhys_01_4,0x14B8,STAT_FBC_qDvtCylPhys4_WERT,unsigned int,-,mg/hub,-,0.003052,-,-100,FBC_qDvtCylPhys_01_4,I-Anteil der aktuellen zylinderindividuellen Korrekturmenge für Zylinder 5 (in geometrischer Reihenfolge),I-share of the current cylinder-specific correction quantity for cylinder 5 (in geometric order)
FBC_qDvtCylPhys_01_5,0x14B9,STAT_FBC_qDvtCylPhys5_WERT,unsigned int,-,mg/hub,-,0.003052,-,-100,FBC_qDvtCylPhys_01_5,I-Anteil der aktuellen zylinderindividuellen Korrekturmenge für Zylinder 6 (in geometrischer Reihenfolge),I-share of the current cylinder-specific correction quantity for cylinder 6 (in geometric order)
FBC_qDvtCylPhys_1,0x14E7,STAT_FBC_qDvtCylPhys_1_WERT,unsigned char,-,mg/hub,-,0.156863,-,-20,FBC_qDvtCylPhys_1,aktuelle zylinderindividuelle Korrekturmenge in geometrischer Reihenfolge (1 Byte) 1,Current cylinder-specific correction quantity in geometric order (1 byte) 1
FBC_qDvtCylPhys_2,0x14E8,STAT_FBC_qDvtCylPhys_2_WERT,unsigned char,-,mg/hub,-,0.156863,-,-20,FBC_qDvtCylPhys_2,aktuelle zylinderindividuelle Korrekturmenge in geometrischer Reihenfolge (1 Byte) 2,Current cylinder-specific correction quantity in geometric order (1 byte) 2
FBC_qDvtCylPhys_3,0x14E9,STAT_FBC_qDvtCylPhys_3_WERT,unsigned char,-,mg/hub,-,0.156863,-,-20,FBC_qDvtCylPhys_3,aktuelle zylinderindividuelle Korrekturmenge in geometrischer Reihenfolge (1 Byte) 3,Current cylinder-specific correction quantity in geometric order (1 byte) 3
FBC_qDvtCylPhys_4,0x14EA,STAT_FBC_qDvtCylPhys_4_WERT,unsigned char,-,mg/hub,-,0.156863,-,-20,FBC_qDvtCylPhys_4,aktuelle zylinderindividuelle Korrekturmenge in geometrischer Reihenfolge (1 Byte) 4,Current cylinder-specific correction quantity in geometric order (1 byte) 4
FBC_qDvtCylPhys_5,0x14EB,STAT_FBC_qDvtCylPhys_5_WERT,unsigned char,-,mg/hub,-,0.156863,-,-20,FBC_qDvtCylPhys_5,aktuelle zylinderindividuelle Korrekturmenge in geometrischer Reihenfolge (1 Byte) 5,Current cylinder-specific correction quantity in geometric order (1 byte) 5
FlFlt_stRaw,0x02BC,STAT_FlFlt_stRaw_WERT,unsigned char,-,-,-,1,-,0,FlFlt_stRaw,Status - Dieselfilterheizung und Vorf?rderdruck (unentprellt),Status - Diesel filter heating and pre-press pressure (undistorted)
FlFltDsP_p,0x02DC,STAT_FlFltDsP_p_WERT,unsigned int,-,hPa,-,1,-,0,FlFltDsP_p,Kraftstoffvorf?rderdruck - gefiltert,Fuel feed pressure - filtered
FlFltDsP_pSens,0x02DA,STAT_FlFltDsP_pSens_WERT,unsigned int,-,hPa,-,0.1,-,0,FlFltDsP_pSens,Kraftstoffvorf?rderdruck - Sensorwert,Fuel feed pressure - sensor value
FlFltDsP_uRaw,0x02DB,STAT_FlFltDsP_uRaw_WERT,unsigned int,-,mV,-,0.076295,-,0,FlFltDsP_uRaw,Kraftstoffvorf?rderdruck - Spannungsrohwert vom Sensor,Fuel feed pressure - Raw voltage value from the sensor
FlFltHt_stPs,0x02F8,STAT_FlFltHt_stPs_WERT,unsigned char,-,-,-,1,-,0,FlFltHt_stPs,Status der Dieselfilterheizung,Status of diesel filter heating
FlSys_qFlTotInj,0x0939,STAT_FlSys_qFlTotInj_WERT,unsigned int,-,l,-,1,-,0,FlSys_qFlTotInj,Gesamtdurchflu?menge durch den Injektor,Total flow through the injector
FlSys_volTotFlCons,0x093A,STAT_FlSys_volTotFlCons_WERT,unsigned long,-,l,-,0.5,-,0,FlSys_volTotFlCons,Aufsummierte Kraftstoffmenge,Total fuel added
FMO_qEmiCtlCor,0x14D3,STAT_FMO_qEmiCtlCor_WERT,unsigned int,-,mg/Hub,-,0.01,-,-327.67,FMO_qEmiCtlCor,Korrekturmenge der FMO für abgasrelevante Regelkreise,Correction quantity of the FMO for exhaust-relevant control loops
FMO_stSwtOff,0x14DB,STAT_FMA_stSwtOff_WERT,unsigned char,-,-,-,1,-,0,FMO_stSwtOff,Abschaltzustand der Adaption,Abschaltzustand der Adaption
Gangi,0x09F6,STAT_Gangi_WERT,unsigned char,-,-,-,1,-,0,Gangi,Aktueller Gang intern,Aktueller Gang intern
Gbx_ctGbxNPosUnPls,0x182E,STAT_Gbx_ctGbxNPosUnPls_WERT,unsigned char,-,-,-,1,-,0,Gbx_ctGbxNPosUnPls,Gesamtfehlerz?hler der Nullgangsensor-Plausibilisierung,Gesamtfehlerz_hler der Nullgangsensor-Plausibilisierung
Gbx_dNPos,0x182F,STAT_Gbx_dNPos_WERT,unsigned int,-,%,-,0.01,-,0,Gbx_dNPos,Gbx_dNPos,Gbx_dNPos
GbxNPos_rRawNPos,0x1830,STAT_GbxNPos_rRawNPos_WERT,unsigned int,-,%,-,0.01,-,0,GbxNPos_rRawNPos,GbxNPos_rRawNPos,GbxNPos_rRawNPos
GbxNPos_tiPer_mp,0x1831,STAT_GbxNPos_tiPer_mp_WERT,unsigned long,-,us,-,0.05,-,0,GbxNPos_tiPer_mp,GbxNPos_tiPer_mp,GbxNPos_tiPer_mp
Gen_awnumm,0x0187,STAT_Gen_awnumm_WERT,unsigned char,-,-,-,1,-,0,Gen_awnumm,Generatorkennfeldnummer,Generatorkennfeldnummer
GlbDa_lTotDst,0x0B04,STAT_GlbDa_lTotDst_WERT,unsigned long,-,m,-,1,-,0,GlbDa_lTotDst,zur?ckgelegte Gesamtstrecke seit erstem Start,Zur?ckgelegte Gesamtstrecke seit erstem Start
GlwCtl_stGlw,0x15FE,STAT_GlwCtl_stGlw_WERT,unsigned int,-,-,-,1,-,0,GlwCtl_stGlw,Gl?hzustand (aus Zustandsautomat),Gl?hzustand (aus Zustandsautomat)
GlwEcu_lSum_mp,0x160D,STAT_GlwEcu_lSum_mp_WERT,unsigned int,-,km,-,1,-,0,GlwEcu_lSum_mp,Kilometerz?hler für verbautes Gl?hsteuerger?t,Kilometerz_hler für verbautes Gl?hsteuerger_t
GlwEcu_stGPCMConfig_mp,0x1606,STAT_GlwEcu_stGPCMConfig_mp_WERT,unsigned char,-,-,-,1,-,0,GlwEcu_stGPCMConfig_mp,Status der abgespeicherten Konfiguration des Gl?hsteuerger?ts,Status der abgespeicherten Konfiguration des Gl?hsteuerger_ts
GlwEcu_stGPCMDiag,0x1607,STAT_GlwEcu_stGPCMDiag_WERT,unsigned char,-,-,-,1,-,0,GlwEcu_stGPCMDiag,Status der Diagnose vom Gl?hsteuerger?t,Status der Diagnose vom Gl?hsteuerger_t
GlwEcu_stGPType_mp,0x1608,STAT_GlwEcu_stGPType_mp_WERT,unsigned char,-,-,-,1,-,0,GlwEcu_stGPType_mp,Gl?hkerzentyp,Gl?hkerzentyp
GlwEcu_stHighresCold,0x1600,STAT_GlwEcu_stHighresCold_WERT,unsigned char,-,-,-,1,-,0,GlwEcu_stHighresCold,Status - Kaltwiderstand der Gl?hkerzen zu hoch (bitmaskiert),Status - Kaltwiderstand der Gl?hkerzen zu hoch (bitmaskiert)
GlwEcu_stHighresHot,0x1601,STAT_GlwEcu_stHighresHot_WERT,unsigned char,-,-,-,1,-,0,GlwEcu_stHighresHot,Status - Hei?widerstand der Gl?hkerzen zu hoch (bitmaskiert),Status - Hei?widerstand der Gl?hkerzen zu hoch (bitmaskiert)
GlwEcu_stHSSOpen,0x1604,STAT_GlwEcu_stHSSOpen_WERT,unsigned char,-,-,-,1,-,0,GlwEcu_stHSSOpen,Status - Halbleiterschaltstufe unterbrochen (bitmaskiert),Status - Halbleiterschaltstufe unterbrochen (bitmaskiert)
GlwEcu_stHSSShort,0x1605,STAT_GlwEcu_stHSSShort_WERT,unsigned char,-,-,-,1,-,0,GlwEcu_stHSSShort,Status - Halbleiterschaltstufe permanent angesteuert (bitmaskiert),Status - Halbleiterschaltstufe permanent angesteuert (bitmaskiert)
GlwEcu_stLowresCold,0x1602,STAT_GlwEcu_stLowresCold_WERT,unsigned char,-,-,-,1,-,0,GlwEcu_stLowresCold,Status - Kaltwiderstand der Gl?hkerzen zu niedrig (bitmaskiert),Status - Kaltwiderstand der Gl?hkerzen zu niedrig (bitmaskiert)
GlwEcu_stLowresHot,0x1603,STAT_GlwEcu_stLowresHot_WERT,unsigned char,-,-,-,1,-,0,GlwEcu_stLowresHot,Status - Hei?widerstand der Gl?hkerzen zu niedrig (bitmaskiert),Status - Hei?widerstand der Gl?hkerzen zu niedrig (bitmaskiert)
GlwEcu_tGlwPlg_mp,0x160B,STAT_GlwEcu_tGlwPlg_mp_WERT,unsigned int,-,degC,-,0.1,-,-273.14,GlwEcu_tGlwPlg_mp,aktuelle Gl?htemperatur,Aktuelle Gl?htemperatur
IAAGR,0x0BB9,STAT_ABGASRUECKFUEHRSTELLER_ANSTEUERUNG_WERT,unsigned int,-,%,-,0.001526,-,0,EGRVlv_rPs,Ausgangstastverh?ltnis - Abgasr?ckf?hrregelventil,Output toasting ratio - exhaust gas recirculation control valve
IADRA,0x0802,STAT_DRALLKLAPPENSTELLER_ANSTEUERUNG_WERT,unsigned int,-,%,-,0.001526,-,0,VSwVlv_rPs,Ausgangstastverh?ltnis - Drallklappe,Ausgangstastverh_ltnis - Drallklappe
IADRK,0x0B22,STAT_DROSSELKLAPPENSTELLER_ANSTEUERUNG_WERT,unsigned int,-,%,-,0.001526,-,0,ThrVlv_rPs,Ausgangstastverh?ltnis - Drosselklappensteller,Ausgangstastverh_ltnis - Drosselklappensteller
IAFZG,0x0B41,STAT_FAHRZEUGBESCHLEUNIGUNG_WERT,unsigned int,-,m/s^2,-,0.001,-,-32.767,VehV_a,Fahrzeugbeschleunigung,Fahrzeugbeschleunigung
IAGLL,0x15FF,STAT_GLUEHANZEIGE_ANSTEUERUNG_WERT,unsigned char,-,-,-,1,-,0,GlwLmp_st,Gl?hlampenansteuerung,Gl?hlampenansteuerung
IAGLU,0x1609,STAT_GLUEHSYSTEM_ANSTEUERUNG_WERT,unsigned int,-,W,-,1,-,0,GlwEcu_pwrGlow,Leistungsaufnahme vom Gl?hsteuerger?t,Leistungsaufnahme vom Gl?hsteuerger_t
IALDS,0x0BEB,STAT_LADEDRUCKSTELLER_ANSTEUERUNG_WERT,unsigned int,-,%,-,0.001526,-,0,TrbCh_rPs,Ausgangstastverh?ltnis - Ladedrucksteller,Ausgangstastverh_ltnis - Ladedrucksteller
IAMMM,0x0578,STAT_VERHAELTNIS_AKTUELLES_MOMENT_MAXIMALMOMENT_WERT,unsigned int,-,%,-,0.001526,-,0,CoETS_rTrq,Verh?ltnis aktuelles Moment zu Maximalmoment,Ratio current moment to maximum moment
IAMRV,0x01C4,STAT_MENGENREGELVENTIL_ANSTEUERUNG_WERT,unsigned int,-,%,-,0.001526,-,0,MeUn_rPs_mp,Mengenregelventil - Ausgangstastverh?ltnis,Mengenregelventil - Ausgangstastverh_ltnis
IARDS,0x025B,STAT_RAILDRUCKREGELVENTIL_ANSTEUERUNG_WERT,unsigned int,-,%,-,0.001526,-,0,PCV_rPs,Raildruckregelventil-Ausgangstastverh?ltnis,Raildruckregelventil-Ausgangstastverh_ltnis
IDGH1,0x04B1,STAT_ANSTEUERDAUER_HAUPTEINSPRITZUNG1_GESCHAETZT_WERT,unsigned int,-,us,-,0.038148,-,0,InjVlv_tiMI1ET_mp,Ansteuerdauer für Haupteinspritzung 1,Ansteuerdauer für Haupteinspritzung 1
IDNE1,0x04B5,STAT_ANSTEUERDAUER_NACHEINSPRITZUNG1_WERT,unsigned int,-,us,-,0.4,-,0,InjVlv_tiPoI1ET_mp,Ansteuerdauer für Nacheinspritzung 1,Ansteuerdauer für Nacheinspritzung 1
IDNE2,0x04B6,STAT_ANSTEUERDAUER_NACHEINSPRITZUNG2_WERT,unsigned int,-,us,-,0.4,-,0,InjVlv_tiPoI2ET_mp,Ansteuerdauer für Nacheinspritzung 2,Ansteuerdauer für Nacheinspritzung 2
IDSLRE,0x03EB,STAT_STRECKE_SEIT_ERFOLGREICHER_REGENERATION_WERT,unsigned long,-,m,-,1,-,0,PFltRgn_lSnceRgn,gefahrene Strecke seit der letzten erfolgreichen Regeneration,Gefahrene Strecke seit der letzten erfolgreichen Regeneration
IDSVP,0x0402,STAT_DURCHSCHNITT_VERBRAUCH_PRO100KM_WERT,unsigned int,-,l/100km,-,0.05,-,0,PFltRgn_dqFlAvrg_mp,durchschnittlicher Verbrauch des Fahrzeuges seit letztem DPF Tausch,Durchschnittlicher Verbrauch des Fahrzeuges seit letztem DPF Tausch
IDVE1,0x04B2,STAT_ANSTEUERDAUER_VOREINSPRITZUNG1_WERT,unsigned int,-,us,-,0.038148,-,0,InjVlv_tiPiI1ET_mp,Ansteuerdauer für Voreinspritzung 1,Ansteuerdauer für Voreinspritzung 1
IDVE2,0x04B4,STAT_ANSTEUERDAUER_VOREINSPRITZUNG2_WERT,unsigned int,-,us,-,0.4,-,0,InjVlv_tiPiI2ET_mp,Ansteuerdauer für Voreinspritzung 2,Ansteuerdauer für Voreinspritzung 2
Iekp,0x0327,STAT_Iekp_WERT,unsigned char,-,A,-,0.1,-,0,Iekp,Strom EKP,Strom EKP
IFMA00,0x152D,STAT_MENGENMITTELWERTADAPTION_ROW0_0_WERT,unsigned int,-,mg/hub,-,0.01,-,-327.67,FMO_qMapQntPnt0NPnt_mp_0,Kennfeldwerte für erste Mengenst?tzstelle (erste Zeile im Korrekturkennfeld) 0,Map values __for first quantity control point (first line in the correction map) 0
IFMA01,0x152E,STAT_MENGENMITTELWERTADAPTION_ROW0_1_WERT,unsigned int,-,mg/hub,-,0.01,-,-327.67,FMO_qMapQntPnt0NPnt_mp_1,Kennfeldwerte für erste Mengenst?tzstelle (erste Zeile im Korrekturkennfeld) 1,Map values __for first quantity stop (first line in the correction map) 1
IFMA02,0x152F,STAT_MENGENMITTELWERTADAPTION_ROW0_2_WERT,unsigned int,-,mg/hub,-,0.01,-,-327.67,FMO_qMapQntPnt0NPnt_mp_2,Kennfeldwerte für erste Mengenst?tzstelle (erste Zeile im Korrekturkennfeld) 2,Map values __for first quantity control point (first line in the correction map) 2
IFMA03,0x1530,STAT_MENGENMITTELWERTADAPTION_ROW0_3_WERT,unsigned int,-,mg/hub,-,0.01,-,-327.67,FMO_qMapQntPnt0NPnt_mp_3,Kennfeldwerte für erste Mengenst?tzstelle (erste Zeile im Korrekturkennfeld) 3,Map values __for first quantity control point (first line in the correction map) 3
IFMA04,0x1531,STAT_MENGENMITTELWERTADAPTION_ROW0_4_WERT,unsigned int,-,mg/hub,-,0.01,-,-327.67,FMO_qMapQntPnt0NPnt_mp_4,Kennfeldwerte für erste Mengenst?tzstelle (erste Zeile im Korrekturkennfeld) 4,Map values __for first quantity control point (first line in the correction map) 4
IFMA05,0x1532,STAT_MENGENMITTELWERTADAPTION_ROW0_5_WERT,unsigned int,-,mg/hub,-,0.01,-,-327.67,FMO_qMapQntPnt0NPnt_mp_5,Kennfeldwerte für erste Mengenst?tzstelle (erste Zeile im Korrekturkennfeld) 5,Map values __for first quantity control point (first line in the correction map) 5
IFMA06,0x1533,STAT_MENGENMITTELWERTADAPTION_ROW0_6_WERT,unsigned int,-,mg/hub,-,0.01,-,-327.67,FMO_qMapQntPnt0NPnt_mp_6,Kennfeldwerte für erste Mengenst?tzstelle (erste Zeile im Korrekturkennfeld) 6,Map values __for first quantity control point (first line in the correction map) 6
IFMA07,0x1534,STAT_MENGENMITTELWERTADAPTION_ROW0_7_WERT,unsigned int,-,mg/hub,-,0.01,-,-327.67,FMO_qMapQntPnt0NPnt_mp_7,Kennfeldwerte für erste Mengenst?tzstelle (erste Zeile im Korrekturkennfeld) 7,Map values __for first quantity stop (first line in the correction map) 7
IFMA10,0x1537,STAT_MENGENMITTELWERTADAPTION_ROW1_0_WERT,unsigned int,-,mg/hub,-,0.01,-,-327.67,FMO_qMapQntPnt1NPnt_mp_0,Kennfeldwerte für zweite Mengenst?tzstelle (zweite Zeile im Korrekturkennfeld) 0,Map values __for second quantity control point (second line in the correction map) 0
IFMA11,0x1538,STAT_MENGENMITTELWERTADAPTION_ROW1_1_WERT,unsigned int,-,mg/hub,-,0.01,-,-327.67,FMO_qMapQntPnt1NPnt_mp_1,Kennfeldwerte für zweite Mengenst?tzstelle (zweite Zeile im Korrekturkennfeld) 1,Map values __for second quantity control point (second line in the correction map) 1
IFMA12,0x1539,STAT_MENGENMITTELWERTADAPTION_ROW1_2_WERT,unsigned int,-,mg/hub,-,0.01,-,-327.67,FMO_qMapQntPnt1NPnt_mp_2,Kennfeldwerte für zweite Mengenst?tzstelle (zweite Zeile im Korrekturkennfeld) 2,Map values __for second quantity control point (second line in the correction map) 2
IFMA13,0x153A,STAT_MENGENMITTELWERTADAPTION_ROW1_3_WERT,unsigned int,-,mg/hub,-,0.01,-,-327.67,FMO_qMapQntPnt1NPnt_mp_3,Kennfeldwerte für zweite Mengenst?tzstelle (zweite Zeile im Korrekturkennfeld) 3,Map values __for second quantity control point (second line in the correction map) 3
IFMA14,0x153B,STAT_MENGENMITTELWERTADAPTION_ROW1_4_WERT,unsigned int,-,mg/hub,-,0.01,-,-327.67,FMO_qMapQntPnt1NPnt_mp_4,Kennfeldwerte für zweite Mengenst?tzstelle (zweite Zeile im Korrekturkennfeld) 4,Map values __for second quantity control point (second line in the correction map) 4
IFMA15,0x153C,STAT_MENGENMITTELWERTADAPTION_ROW1_5_WERT,unsigned int,-,mg/hub,-,0.01,-,-327.67,FMO_qMapQntPnt1NPnt_mp_5,Kennfeldwerte für zweite Mengenst?tzstelle (zweite Zeile im Korrekturkennfeld) 5,Map values __for second quantity control point (second line in the correction map) 5
IFMA16,0x153D,STAT_MENGENMITTELWERTADAPTION_ROW1_6_WERT,unsigned int,-,mg/hub,-,0.01,-,-327.67,FMO_qMapQntPnt1NPnt_mp_6,Kennfeldwerte für zweite Mengenst?tzstelle (zweite Zeile im Korrekturkennfeld) 6,Map values __for second quantity control point (second line in the correction map) 6
IFMA17,0x153E,STAT_MENGENMITTELWERTADAPTION_ROW1_7_WERT,unsigned int,-,mg/hub,-,0.01,-,-327.67,FMO_qMapQntPnt1NPnt_mp_7,Kennfeldwerte für zweite Mengenst?tzstelle (zweite Zeile im Korrekturkennfeld) 7,Map values __for second quantity control point (second line in the correction map) 7
IFMA20,0x1541,STAT_MENGENMITTELWERTADAPTION_ROW2_0_WERT,unsigned int,-,mg/hub,-,0.01,-,-327.67,FMO_qMapQntPnt2NPnt_mp_0,Kennfeldwerte für dritte Mengenst?tzstelle (dritte Zeile im Korrekturkennfeld) 0,Map values __for third quantity control point (third line in the correction map) 0
IFMA21,0x1542,STAT_MENGENMITTELWERTADAPTION_ROW2_1_WERT,unsigned int,-,mg/hub,-,0.01,-,-327.67,FMO_qMapQntPnt2NPnt_mp_1,Kennfeldwerte für dritte Mengenst?tzstelle (dritte Zeile im Korrekturkennfeld) 1,Map values __for third quantity control point (third line in the correction map) 1
IFMA22,0x1543,STAT_MENGENMITTELWERTADAPTION_ROW2_2_WERT,unsigned int,-,mg/hub,-,0.01,-,-327.67,FMO_qMapQntPnt2NPnt_mp_2,Kennfeldwerte für dritte Mengenst?tzstelle (dritte Zeile im Korrekturkennfeld) 2,Map values __for third quantity control point (third line in the correction map) 2
IFMA23,0x1544,STAT_MENGENMITTELWERTADAPTION_ROW2_3_WERT,unsigned int,-,mg/hub,-,0.01,-,-327.67,FMO_qMapQntPnt2NPnt_mp_3,Kennfeldwerte für dritte Mengenst?tzstelle (dritte Zeile im Korrekturkennfeld) 3,Map values __for third quantity control point (third line in the correction map) 3
IFMA24,0x1545,STAT_MENGENMITTELWERTADAPTION_ROW2_4_WERT,unsigned int,-,mg/hub,-,0.01,-,-327.67,FMO_qMapQntPnt2NPnt_mp_4,Kennfeldwerte für dritte Mengenst?tzstelle (dritte Zeile im Korrekturkennfeld) 4,Map values __for third quantity control point (third line in the correction map) 4
IFMA25,0x1546,STAT_MENGENMITTELWERTADAPTION_ROW2_5_WERT,unsigned int,-,mg/hub,-,0.01,-,-327.67,FMO_qMapQntPnt2NPnt_mp_5,Kennfeldwerte für dritte Mengenst?tzstelle (dritte Zeile im Korrekturkennfeld) 5,Map values __for third quantity control point (third line in the correction map) 5
IFMA26,0x1547,STAT_MENGENMITTELWERTADAPTION_ROW2_6_WERT,unsigned int,-,mg/hub,-,0.01,-,-327.67,FMO_qMapQntPnt2NPnt_mp_6,Kennfeldwerte für dritte Mengenst?tzstelle (dritte Zeile im Korrekturkennfeld) 6,Map values __for third quantity control point (third line in the correction map) 6
IFMA27,0x1548,STAT_MENGENMITTELWERTADAPTION_ROW2_7_WERT,unsigned int,-,mg/hub,-,0.01,-,-327.67,FMO_qMapQntPnt2NPnt_mp_7,Kennfeldwerte für dritte Mengenst?tzstelle (dritte Zeile im Korrekturkennfeld) 7,Map values __for third quantity control point (third line in the correction map) 7
IFMA30,0x154B,STAT_MENGENMITTELWERTADAPTION_ROW3_0_WERT,unsigned int,-,mg/hub,-,0.01,-,-327.67,FMO_qMapQntPnt3NPnt_mp_0,Kennfeldwerte für vierte Mengenst?tzstelle (vierte Zeile im Korrekturkennfeld) 0,Kennfeldwerte for fourth Mengenstuttstelle (fourth line in the correction map) 0
IFMA31,0x154C,STAT_MENGENMITTELWERTADAPTION_ROW3_1_WERT,unsigned int,-,mg/hub,-,0.01,-,-327.67,FMO_qMapQntPnt3NPnt_mp_1,Kennfeldwerte für vierte Mengenst?tzstelle (vierte Zeile im Korrekturkennfeld) 1,Kennfeldwerte for fourth Mengenst?_tzstelle (fourth line in the correction map) 1
IFMA32,0x154D,STAT_MENGENMITTELWERTADAPTION_ROW3_2_WERT,unsigned int,-,mg/hub,-,0.01,-,-327.67,FMO_qMapQntPnt3NPnt_mp_2,Kennfeldwerte für vierte Mengenst?tzstelle (vierte Zeile im Korrekturkennfeld) 2,Map values __for fourth quantity stop (fourth line in the correction map) 2
IFMA33,0x154E,STAT_MENGENMITTELWERTADAPTION_ROW3_3_WERT,unsigned int,-,mg/hub,-,0.01,-,-327.67,FMO_qMapQntPnt3NPnt_mp_3,Kennfeldwerte für vierte Mengenst?tzstelle (vierte Zeile im Korrekturkennfeld) 3,Map values __for fourth quantity control point (fourth line in the correction map) 3
IFMA34,0x154F,STAT_MENGENMITTELWERTADAPTION_ROW3_4_WERT,unsigned int,-,mg/hub,-,0.01,-,-327.67,FMO_qMapQntPnt3NPnt_mp_4,Kennfeldwerte für vierte Mengenst?tzstelle (vierte Zeile im Korrekturkennfeld) 4,Kennfeldwerte for fourth Mengenst?_tzstelle (fourth line in the correction map) 4
IFMA35,0x1550,STAT_MENGENMITTELWERTADAPTION_ROW3_5_WERT,unsigned int,-,mg/hub,-,0.01,-,-327.67,FMO_qMapQntPnt3NPnt_mp_5,Kennfeldwerte für vierte Mengenst?tzstelle (vierte Zeile im Korrekturkennfeld) 5,Map values __for fourth quantity stop (fourth line in the correction map) 5
IFMA36,0x1551,STAT_MENGENMITTELWERTADAPTION_ROW3_6_WERT,unsigned int,-,mg/hub,-,0.01,-,-327.67,FMO_qMapQntPnt3NPnt_mp_6,Kennfeldwerte für vierte Mengenst?tzstelle (vierte Zeile im Korrekturkennfeld) 6,Kennfeldwerte for fourth Mengenstuttstelle (fourth line in the correction map) 6
IFMA37,0x1552,STAT_MENGENMITTELWERTADAPTION_ROW3_7_WERT,unsigned int,-,mg/hub,-,0.01,-,-327.67,FMO_qMapQntPnt3NPnt_mp_7,Kennfeldwerte für vierte Mengenst?tzstelle (vierte Zeile im Korrekturkennfeld) 7,Kennfeldwerte for fourth Mengenstuttstelle (fourth line in the correction map) 7
IFMA40,0x1555,STAT_MENGENMITTELWERTADAPTION_ROW4_0_WERT,unsigned int,-,mg/hub,-,0.01,-,-327.67,FMO_qMapQntPnt4NPnt_mp_0,Kennfeldwerte für f?nfte Mengenst?tzstelle (f?nfte Zeile im Korrekturkennfeld) 0,Kennfeldwerte for fifth Mengenstuttstelle (fifth line in the correction map) 0
IFMA41,0x1556,STAT_MENGENMITTELWERTADAPTION_ROW4_1_WERT,unsigned int,-,mg/hub,-,0.01,-,-327.67,FMO_qMapQntPnt4NPnt_mp_1,Kennfeldwerte für f?nfte Mengenst?tzstelle (f?nfte Zeile im Korrekturkennfeld) 1,Map values __for fifth quantity support point (fifth line in the correction map) 1
IFMA42,0x1557,STAT_MENGENMITTELWERTADAPTION_ROW4_2_WERT,unsigned int,-,mg/hub,-,0.01,-,-327.67,FMO_qMapQntPnt4NPnt_mp_2,Kennfeldwerte für f?nfte Mengenst?tzstelle (f?nfte Zeile im Korrekturkennfeld) 2,Map values __for fifth quantity support point (fifth line in the correction map) 2
IFMA43,0x1558,STAT_MENGENMITTELWERTADAPTION_ROW4_3_WERT,unsigned int,-,mg/hub,-,0.01,-,-327.67,FMO_qMapQntPnt4NPnt_mp_3,Kennfeldwerte für f?nfte Mengenst?tzstelle (f?nfte Zeile im Korrekturkennfeld) 3,Kennfeldwerte for fifth Mengenstuttstelle (fifth line in the correction map) 3
IFMA44,0x1559,STAT_MENGENMITTELWERTADAPTION_ROW4_4_WERT,unsigned int,-,mg/hub,-,0.01,-,-327.67,FMO_qMapQntPnt4NPnt_mp_4,Kennfeldwerte für f?nfte Mengenst?tzstelle (f?nfte Zeile im Korrekturkennfeld) 4,Kennfeldwerte for fifth Mengenstuttstelle (fifth line in the correction map) 4
IFMA45,0x155A,STAT_MENGENMITTELWERTADAPTION_ROW4_5_WERT,unsigned int,-,mg/hub,-,0.01,-,-327.67,FMO_qMapQntPnt4NPnt_mp_5,Kennfeldwerte für f?nfte Mengenst?tzstelle (f?nfte Zeile im Korrekturkennfeld) 5,Kennfeldwerte for fifth Mengenst?_tzstelle (fifth line in the correction map) 5
IFMA46,0x155B,STAT_MENGENMITTELWERTADAPTION_ROW4_6_WERT,unsigned int,-,mg/hub,-,0.01,-,-327.67,FMO_qMapQntPnt4NPnt_mp_6,Kennfeldwerte für f?nfte Mengenst?tzstelle (f?nfte Zeile im Korrekturkennfeld) 6,Kennfeldwerte for fifth Mengenstuttstelle (fifth line in the correction map) 6
IFMA47,0x155C,STAT_MENGENMITTELWERTADAPTION_ROW4_7_WERT,unsigned int,-,mg/hub,-,0.01,-,-327.67,FMO_qMapQntPnt4NPnt_mp_7,Kennfeldwerte für f?nfte Mengenst?tzstelle (f?nfte Zeile im Korrekturkennfeld) 7,Map values __for fifth quantity support point (fifth line in the correction map) 7
IFMA50,0x155F,STAT_MENGENMITTELWERTADAPTION_ROW5_0_WERT,unsigned int,-,mg/hub,-,0.01,-,-327.67,FMO_qMapQntPnt5NPnt_mp_0,Kennfeldwerte für sechste Mengenst?tzstelle (sechste Zeile im Korrekturkennfeld) 0,Kennfeldwerte for sixth Mengenst?_tzstelle (sixth line in the correction map) 0
